X,Y,Z,STF,COF,FEATUREID,FNAME,FTYPE,PIN,STCOFPIN,SAN,PRD,STP,STN,STS,POD,MCN,ADD_DATE,EDIT_DATE
-78.174724777124382,41.447581596246415,0,,,8456260968,,9998,,,21027,,,CCC MEMORIAL,HWY,,,11/21/2006,
-78.196182578756378,41.577411554811086,0,,,8541644322,,9998,,,5042,,,SIZERVILLE,RD,,,11/21/2006,
-78.021277272241363,41.406750966309744,0,,,8495410984,,9998,,,7232,,,FIRST FORK,RD,,,11/21/2006,
-78.082967118964206,41.313021037804731,0,,,8471770871,,1900,,,37,,,ELM,ST,,,12/4/2006,
-78.050202165108104,41.438488602973905,0,,,8486631582,,1900,,,39,,,HICKORY,ST,,,12/12/2006,
-78.054463122694031,41.440512841803965,0,,,8486540226,,1900,,,276,,,CEDAR,ST,,,12/12/2006,
-78.126053102948418,41.388468631756695,0,,,8464554307,,9998,,,2876,,,GROVE HILL,RD,,,12/12/2006,
-78.113751155950297,41.511221538086907,0,,,8469809121,,1900,,,926,,,DEER,RD,,,12/12/2006,
-78.062042413988365,41.459827195465934,0,,,8487219371,,1950,,,147,,,CAMPGROUND,RD,,,12/12/2006,
-78.063422079260249,41.458633252696863,0,,,8487206960,,1900,,,11660,,,FIRST FORK,RD,,,12/12/2006,
-78.242715777652307,41.420181917329643,0,,,8435373160,,1900,,,924,,,GRAY ROCK,LN,,,12/12/2006,
-78.28612519750547,41.492926167141661,0,,,8428136616,,1900,,,11547B,,,ROUTE 120,,,,12/12/2006,
-78.28617103881858,41.492883924237987,0,,,8428136616,,1900,,,11547A,,,ROUTE 120,,,,12/12/2006,
-78.247553739522417,41.386428897730582,0,,,8434149871,,1900,,,165,,,HOLLOW LEG,RD,,,12/12/2006,
-78.200864815053151,41.573337935224671,0,,,8541521834,,1900,,,89,,,SIZER RUN,RD,,,3/2/2007,
-78.145306119354103,41.330946738218451,0,,,8452949435,,1900,9435,,72,,,MASON HILL,RD,,,,
-78.170125212870019,41.330839743289879,0,,,8452341414,,1900,1414,,155,,,WOLF PACK,LN,,,,
-78.141467637757685,41.330923193050644,0,,,8462049483,,1900,9483,,95,,,KELLER,RD,,,,
-78.170573032806217,41.330815119547346,0,,,,,1901,,,,,,,,,,,
-78.173160021508352,41.330789308367329,0,,,8452242483,,1900,2483,,5709,,,LOW GRADE,RD,,,,
-78.172737558127679,41.330783444345805,0,,,,,1901,,,,,,,,,,,
-78.129099846509916,41.330932063806081,0,,,8462443482,,1900,3482,,356,,,FLOYDS,RD,,,,
-78.144658713715572,41.330877254526584,0,,,,,1901,,,,,,,,,,,
-78.139812226995772,41.3308700546404,0,,,8462144441,,1900,4441,,749,,,CASTLE GARDEN,RD,,,,
-78.135941645823252,41.330879298109231,0,,,8462245401,,1900,5401,,277,,,WHITCOMBS SUB,RD,,,,
-78.141263485447425,41.330857344874609,0,,,8462140441,,1901,0441,,,,,,,,,,
-78.182134193694068,41.330684217264398,0,,,8442948420,,1901,8420,,,,,,,,,,
-78.144648624159444,41.330727907844157,0,,,8462041317,,1900,1317,,28,,,MASON HILL,RD,,,,
-78.132304898126577,41.330753923626553,0,,,8462345306,,1900,5306,,347,,,OLD MILL,RD,,,,
-78.141386041191907,41.330716372671048,0,,,,,1901,,,,,,,,,,,
-78.14371314606575,41.330684021950368,0,,,8462043375,,1900,3375,,7510,,,LOW GRADE,RD,,,,
-78.184881006099673,41.330525875554194,0,,,8442940365,,1900,0365,,1154,,,BENNETTS CREEK,RD,,,,
-78.147196483238687,41.33064629771436,0,,,8452944314,,1900,4314,,144,,,OYLER,DR,,,,
-78.132351452232527,41.330692451727352,0,,,,,1901,,,,,,,,,,,
-78.143588155045819,41.330634593914375,0,,,,,1901,,,,,,,,,,,
-78.140727937506611,41.330642510269172,0,,,8462141393,,1900,1393,,61,,,KELLER,RD,,,,
-78.14146360127188,41.330603892773205,0,,,,,1901,,,,,,,,,,,
-78.183935992675188,41.330450938554236,0,,,8442943322,,1900,3322,,1158,,,BENNETTS CREEK,RD,,,,
-78.141466216670565,41.330601872606778,0,,,,,1901,,,,,,,,,,,
-78.141148603592896,41.33056562198594,0,,,,,1901,,,,,,,,,,,
-78.184743437308882,41.330394376448886,0,,,,,1901,,,,,,,,,,,
-78.184916239953495,41.330380753365631,0,,,,,1901,,,,,,,,,,,
-78.140543568530717,41.330535420205464,0,,,8462142249,,1900,2249,,49,,,KELLER,RD,,,,
-78.140779767536827,41.33048536785796,0,,,,,1901,,,,,,,,,,,
-78.143482843969394,41.330470395915242,0,,,,,1901,,,,,,,,,,,
